0.0;2500;4900;11000;24000
0.02;2500;4900;11000;24000
0.03;2500;4900;11000;24000
0.04;2500;4900;11000;24000
0.6;2500;4900;11000;24000
3.0;2500;4900;11000;24000
4.0;2500;4900;11000;24000
4.7;2500;4900;11000;24000
5.0;2500;4900;11000;24000
8.0;2500;4900;11000;24000
9.0;2500;4900;11000;24000
10.0;2500;4900;11000;24000
11.0;2500;4900;11000;24000
13.0;2500;4900;11000;24000
14.6;2500;4900;11000;24000
14.65;2500;4900;11000;24000
16.0;2500;4900;11000;24000
17.0;2500;4900;11000;24000
20.0;2500;4900;11000;24000
20.1;2500;4900;11000;24000
21.0;2500;4900;11000;24000
22.0;2500;4900;11000;24000
23.0;2500;4900;11000;24000
24.0;2500;4900;11000;24000
24.15;2500;4900;11000;24000
24.85;2500;4900;11000;24000
25.0;2500;4900;11000;24000
26.0;2500;4900;11000;24000
27.05;2500;4900;11000;24000
30.0;2500;4900;11000;24000
31.0;2500;4900;11000;24000
32.0;2500;4900;11000;24000
34.0;2500;4900;11000;24000
35.0;2500;4900;11000;24000
38.0;2500;4900;11000;24000
39.0;2500;4900;11000;24000
40.0;2500;4900;11000;24000
42.0;2500;4900;11000;24000
44.0;2500;4900;11000;24000
45.0;2500;4900;11000;24000
46.0;2500;4900;11000;24000
48.0;2500;4900;11000;24000
50.0;2500;4900;11000;24000
51.0;2500;4900;11000;24000
53.0;2500;4900;11000;24000
54.0;2500;4900;11000;24000
56.0;2500;4900;11000;24000
56.2;2500;4900;11000;24000
58.5;2500;4900;11000;24000
59.0;2500;4900;11000;24000
60.0;2500;4900;11000;24000
61.0;2500;4900;11000;24000
62.0;2500;4900;11000;24000
64.0;2500;4900;11000;24000
66.0;2500;4900;11000;24000
68.0;2500;4900;11000;24000
69.0;2500;4900;11000;24000
70.0;2500;4900;11000;24000
71.0;2500;4900;11000;24000
72.0;2500;4900;11000;24000
74.0;2500;4900;11000;24000
75.0;2500;4900;11000;24000
76.0;2500;4900;11000;24000
78.0;2500;4900;11000;24000
80.0;2500;4900;11000;24000
83.5;2500;4900;11000;24000
88.0;2500;4900;11000;24000
90.0;2500;4900;11000;24000
91.0;2500;4900;11000;24000
92.0;2500;4900;11000;24000
92.05;2500;4900;11000;24000
93.0;2500;4900;11000;24000
96.0;2500;4900;11000;24000
99.0;2500;4900;11000;24000
100.0;2500;4900;11000;24000
101.0;2500;4900;11000;24000
101.5;2500;4900;11000;24000
103.6;2500;4900;11000;24000
107.0;2500;4900;11000;24000
108.7;2500;4900;11000;24000
109.0;2500;4900;11000;24000
109.32;2500;4900;11000;24000
110.0;2500;4900;11000;24000
112.0;2500;4900;11000;24000
114.0;2500;4900;11000;24000
115.0;2500;4900;11000;24000
116.0;2500;4900;11000;24000
120.0;2500;4900;11000;24000
121.0;2500;4900;11000;24000
124.0;2500;4900;11000;24000
124.5;2500;4900;11000;24000
127.0;2500;4900;11000;24000
128.0;2500;4900;11000;24000
132.0;2500;4900;11000;24000
133.0;2500;4900;11000;24000
135.0;2500;4900;11000;24000
136.0;2500;4900;11000;24000
138.0;2500;4900;11000;24000
138.4;2500;4900;11000;24000
140.0;2500;4900;11000;24000
144.0;2500;4900;11000;24000
146.35;2500;4900;11000;24000
148.0;2500;4900;11000;24000
149.0;2500;4900;11000;24000
153.0;2500;4900;11000;24000
154.0;2500;4900;11000;24000
155.0;2500;4900;11000;24000
155.3;2500;4900;11000;24000
160.0;2500;4900;11000;24000
161.0;2500;4900;11000;24000
163.0;2500;4900;11000;24000
164.5;2500;4900;11000;24000
165.5;2500;4900;11000;24000
168.5;2500;4900;11000;24000
171.0;2500;4900;11000;24000
174.1;2500;4900;11000;24000
177.0;2500;4900;11000;24000
179.0;2500;4900;11000;24000
180.0;2500;4900;11000;24000
184.0;2500;4900;11000;24000
187.0;2500;4900;11000;24000
192.0;2500;4900;11000;24000
197.0;2500;4900;11000;24000
198.0;2500;4900;11000;24000
199.0;2500;4900;11000;24000
200.0;2500;4900;11000;24000
202.0;2500;4900;11000;24000
202.5;2500;4900;11000;24000
206.5;2500;4900;11000;24000
210.0;2500;4900;11000;24000
215.3;2500;4900;11000;24000
217.0;2500;4900;11000;24000
220.5;2500;4900;11000;24000
222.0;2500;4900;11000;24000
223.0;2500;4900;11000;24000
225.0;2500;4900;11000;24000
226.0;2500;4900;11000;24000
226.5;2500;4900;11000;24000
226.8;2500;4900;11000;24000
232.0;2500;4900;11000;24000
233.0;2500;4900;11000;24000
234.0;2500;4900;11000;24000
236.0;2500;4900;11000;24000
236.95;2500;4900;11000;24000
248.5;2500;4900;11000;24000
249.0;2500;4900;11000;24000
254.39;2500;4900;11000;24000
256.0;2500;4900;11000;24000
261.0;2500;4900;11000;24000
271.0;2500;4900;11000;24000
272.0;2500;4900;11000;24000
276.5;2500;4900;11000;24000
280.0;2500;4900;11000;24000
294.0;2500;4900;11000;24000
294.5;2500;4900;11000;24000
296.0;2500;4900;11000;24000
298.0;2500;4900;11000;24000
299.0;2500;4900;11000;24000
299.85;2500;4900;11000;24000
300.0;2500;4900;11000;24000
303.0;2500;4900;11000;24000
303.2;2500;4900;11000;24000
312.5;2500;4900;11000;24000
319.0;2500;4900;11000;24000
323.0;2500;4900;11000;24000
325.0;2500;4900;11000;24000
336.0;2500;4900;11000;24000
340.0;2500;4900;11000;24000
341.0;2500;4900;11000;24000
358.0;2500;4900;11000;24000
369.75;2500;4900;11000;24000
372.0;2500;4900;11000;24000
389.0;2500;4900;11000;24000
395.0;2500;4900;11000;24000
398.0;2500;4900;11000;24000
400.0;2500;4900;11000;24000
404.9;2500;4900;11000;24000
462.51;2500;4900;11000;24000
478.25;2500;4900;11000;24000
486.5;2500;4900;11000;24000
499.0;2500;4900;11000;24000
500.0;2500;4900;11000;24000
501.0;2500;4900;11000;24000
502.0;2500;4900;11000;24000
512.5;2500;4900;11000;24000
527.0;2500;4900;11000;24000
540.0;2500;4900;11000;24000
560.0;2500;4900;11000;24000
592.0;2500;4900;11000;24000
596.0;2500;4900;11000;24000
615.14;2500;4900;11000;24000
620.0;2500;4900;11000;24000
651.0;2500;4900;11000;24000
675.0;2500;4900;11000;24000
676.0;2500;4900;11000;24000
680.0;2500;4900;11000;24000
685.0;2500;4900;11000;24000
694.5;2500;4900;11000;24000
700.0;2500;4900;11000;24000
730.0;2500;4900;11000;24000
769.5;2500;4900;11000;24000
800.97;2500;4900;11000;24000
802.0;2500;4900;11000;24000
811.34;2500;4900;11000;24000
812.34;2500;4900;11000;24000
845.54;2500;4900;11000;24000
850.0;2500;4900;11000;24000
895.5;2500;4900;11000;24000
898.09;2500;4900;11000;24000
933.0;2500;4900;11000;24000
962.0;2500;4900;11000;24000
985.0;2500;4900;11000;24000
995.0;2500;4900;11000;24000
999.1;2500;4900;11000;24000
1014.5;2500;4900;11000;24000
1026.84;2500;4900;11000;24000
1038.0;2500;4900;11000;24000
1044.0;2500;4900;11000;24000
1044.88;2500;4900;11000;24000
1053.0;2500;4900;11000;24000
1084.0;2500;4900;11000;24000
